order_item_id,order_id,product_id,quantity,unit_price,total_price
1550,807,70,4,4935.09,19740.36
1551,808,21,2,3078.67,6157.34
1552,808,25,1,2307.55,2307.55
1553,808,63,2,4152.25,8304.5
1554,809,38,1,533.48,533.48
1555,810,29,1,2982.45,2982.45
1556,811,84,4,364.61,1458.44
1557,811,11,2,151.89,303.78
1558,812,30,4,279.93,1119.72
1559,812,26,2,3936.62,7873.24
1560,812,75,5,3548.94,17744.7
1561,813,82,3,3135.33,9405.99
1562,813,10,4,3554.96,14219.84
1563,814,18,3,2647.54,7942.62
1564,815,77,1,3867.79,3867.79
1565,816,72,2,1033.64,2067.28
1566,817,1,1,1903.97,1903.97
1567,818,53,2,4700.52,9401.04
1568,818,33,5,372.01,1860.05
1569,819,17,4,1556.0,6224.0
1570,820,53,4,4700.52,18802.08
1571,820,47,5,1592.97,7964.85
1572,820,4,3,3013.36,9040.08
1573,821,72,5,1033.64,5168.2
1574,821,22,3,740.49,2221.47
1575,821,79,2,1824.41,3648.82
1576,821,34,4,4746.98,18987.92
1577,822,85,3,1589.36,4768.08
1578,822,75,1,3548.94,3548.94
1579,822,96,5,2494.29,12471.45
1580,822,3,4,3673.37,14693.48
1581,823,60,2,1660.39,3320.78
1582,823,44,2,4551.14,9102.28
1583,823,3,4,3673.37,14693.48
1584,823,27,5,1038.39,5191.95
1585,823,30,1,279.93,279.93
1586,824,16,2,957.85,1915.7
1587,825,16,5,957.85,4789.25
1588,825,33,5,372.01,1860.05
1589,825,74,1,4086.53,4086.53
1590,826,68,4,4020.88,16083.52
1591,826,56,4,4613.28,18453.12
1592,826,3,3,3673.37,11020.11
1593,827,91,4,641.99,2567.96
1594,827,89,4,4441.7,17766.8
1595,828,56,3,4613.28,13839.84
1596,829,53,2,4700.52,9401.04
1597,829,26,3,3936.62,11809.86
1598,830,77,1,3867.79,3867.79
1599,831,41,3,654.09,1962.27
1600,832,48,3,2624.34,7873.02
1601,833,12,1,4851.05,4851.05
1602,834,83,5,1687.95,8439.75
1603,835,40,3,2228.75,6686.25
1604,836,32,2,894.09,1788.18
1605,837,32,1,894.09,894.09
1606,837,92,2,3580.56,7161.12
1607,838,25,5,2307.55,11537.75
1608,839,19,5,2188.13,10940.65
1609,839,87,4,3661.55,14646.2
1610,840,82,3,3135.33,9405.99
1611,841,3,3,3673.37,11020.11
1612,842,17,3,1556.0,4668.0
1613,843,16,4,957.85,3831.4
1614,843,83,5,1687.95,8439.75
1615,843,89,2,4441.7,8883.4
1616,844,46,4,3329.49,13317.96
1617,845,11,2,151.89,303.78
1618,845,13,1,4170.59,4170.59
1619,846,28,5,2595.46,12977.3
1620,847,40,2,2228.75,4457.5
1621,848,62,4,1393.18,5572.72
1622,849,72,1,1033.64,1033.64
1623,850,20,2,1491.58,2983.16
1624,851,90,1,2387.46,2387.46
1625,851,36,1,4051.57,4051.57
1626,852,75,2,3548.94,7097.88
1627,852,15,2,950.03,1900.06
1628,852,47,2,1592.97,3185.94
1629,852,68,2,4020.88,8041.76
1630,852,21,5,3078.67,15393.35
1631,853,71,5,3872.61,19363.05
1632,853,76,5,3658.59,18292.95
1633,854,51,3,4849.44,14548.32
1634,854,90,4,2387.46,9549.84
1635,854,10,2,3554.96,7109.92
1636,854,89,3,4441.7,13325.1
1637,855,10,5,3554.96,17774.8
1638,856,49,4,2756.22,11024.88
1639,856,53,1,4700.52,4700.52
1640,856,3,4,3673.37,14693.48
1641,857,23,5,1496.12,7480.6
1642,858,99,2,175.82,351.64
1643,858,89,5,4441.7,22208.5
1644,859,63,4,4152.25,16609.0
1645,859,3,1,3673.37,3673.37
1646,860,87,2,3661.55,7323.1
1647,860,91,3,641.99,1925.97
1648,860,49,5,2756.22,13781.1
1649,861,13,1,4170.59,4170.59
1650,861,8,4,4337.57,17350.28
1651,861,55,1,3009.6,3009.6
1652,862,45,2,1330.96,2661.92
1653,863,87,2,3661.55,7323.1
1654,863,20,1,1491.58,1491.58
1655,863,22,3,740.49,2221.47
1656,863,90,5,2387.46,11937.3
1657,864,95,1,3866.29,3866.29
1658,865,35,4,4829.88,19319.52
1659,866,60,4,1660.39,6641.56
1660,867,39,4,3436.95,13747.8
1661,867,10,2,3554.96,7109.92
1662,867,8,1,4337.57,4337.57
1663,867,24,5,1863.49,9317.45
1664,867,19,4,2188.13,8752.52
1665,868,46,3,3329.49,9988.47
1666,869,49,5,2756.22,13781.1
1667,870,60,2,1660.39,3320.78
1668,870,1,4,1903.97,7615.88
1669,870,38,3,533.48,1600.44
1670,870,63,5,4152.25,20761.25
1671,871,92,3,3580.56,10741.68
1672,871,100,3,584.06,1752.18
1673,871,91,1,641.99,641.99
1674,872,91,5,641.99,3209.95
1675,872,8,4,4337.57,17350.28
1676,873,23,1,1496.12,1496.12
1677,874,7,1,337.51,337.51
1678,874,48,2,2624.34,5248.68
1679,875,15,5,950.03,4750.15
1680,875,25,1,2307.55,2307.55
1681,876,12,1,4851.05,4851.05
1682,877,94,2,2828.32,5656.64
1683,878,58,1,1020.12,1020.12
1684,878,28,2,2595.46,5190.92
1685,879,58,4,1020.12,4080.48
1686,880,30,3,279.93,839.79
1687,880,99,4,175.82,703.28
1688,881,45,5,1330.96,6654.8
1689,882,58,4,1020.12,4080.48
1690,882,53,1,4700.52,4700.52
1691,882,27,1,1038.39,1038.39
1692,882,57,2,488.04,976.08
1693,883,37,4,1557.84,6231.36
1694,883,53,4,4700.52,18802.08
1695,884,2,3,4756.04,14268.12
1696,885,66,3,2736.35,8209.05
1697,886,54,4,4479.4,17917.6
1698,886,10,2,3554.96,7109.92
1699,886,95,4,3866.29,15465.16
1700,886,86,1,1659.66,1659.66
1701,886,28,3,2595.46,7786.38
1702,887,23,5,1496.12,7480.6
1703,888,39,4,3436.95,13747.8
1704,889,22,2,740.49,1480.98
1705,890,59,1,273.88,273.88
1706,891,5,4,822.29,3289.16
1707,891,96,1,2494.29,2494.29
1708,891,14,3,1101.08,3303.24
1709,891,65,4,1440.63,5762.52
1710,891,55,4,3009.6,12038.4
1711,892,22,2,740.49,1480.98
1712,893,73,4,77.33,309.32
1713,893,54,3,4479.4,13438.2
1714,893,22,3,740.49,2221.47
1715,894,70,1,4935.09,4935.09
1716,894,36,2,4051.57,8103.14
1717,895,48,4,2624.34,10497.36
1718,896,25,4,2307.55,9230.2
1719,897,20,5,1491.58,7457.9
1720,897,7,2,337.51,675.02
1721,897,28,3,2595.46,7786.38
1722,897,63,2,4152.25,8304.5
1723,898,74,1,4086.53,4086.53
1724,898,31,4,3057.35,12229.4
1725,898,73,3,77.33,231.99
1726,899,43,3,220.22,660.66
1727,899,93,2,3815.89,7631.78
1728,899,89,2,4441.7,8883.4
1729,899,59,3,273.88,821.64
1730,899,14,4,1101.08,4404.32
1731,900,61,5,1973.95,9869.75
1732,901,37,2,1557.84,3115.68
1733,901,60,4,1660.39,6641.56
1734,902,25,5,2307.55,11537.75
1735,903,63,1,4152.25,4152.25
1736,904,38,5,533.48,2667.4
1737,904,4,2,3013.36,6026.72
1738,905,96,5,2494.29,12471.45
1739,906,7,3,337.51,1012.53
1740,906,56,3,4613.28,13839.84
1741,907,78,4,416.52,1666.08
1742,908,27,4,1038.39,4153.56
1743,908,82,3,3135.33,9405.99
1744,908,100,1,584.06,584.06
1745,908,99,4,175.82,703.28
1746,909,76,1,3658.59,3658.59
1747,910,20,2,1491.58,2983.16
1748,910,44,4,4551.14,18204.56
1749,910,7,5,337.51,1687.55
1750,910,14,1,1101.08,1101.08
1751,910,16,1,957.85,957.85
1752,911,29,2,2982.45,5964.9
1753,912,8,5,4337.57,21687.85
1754,913,98,5,2166.33,10831.65
1755,913,95,4,3866.29,15465.16
1756,913,45,2,1330.96,2661.92
1757,914,29,2,2982.45,5964.9
1758,915,2,5,4756.04,23780.2
1759,915,93,1,3815.89,3815.89
1760,915,83,3,1687.95,5063.85
1761,915,89,3,4441.7,13325.1
1762,915,55,1,3009.6,3009.6
1763,916,61,3,1973.95,5921.85
1764,917,97,1,2637.53,2637.53
1765,917,70,4,4935.09,19740.36
1766,918,32,4,894.09,3576.36
1767,918,26,4,3936.62,15746.48
1768,919,8,3,4337.57,13012.71
1769,920,57,4,488.04,1952.16
1770,920,47,5,1592.97,7964.85
1771,920,99,3,175.82,527.46
1772,921,57,2,488.04,976.08
1773,922,47,3,1592.97,4778.91
1774,923,76,5,3658.59,18292.95
1775,924,11,4,151.89,607.56
1776,925,12,4,4851.05,19404.2
1777,926,51,5,4849.44,24247.2
1778,926,89,1,4441.7,4441.7
1779,927,67,1,747.57,747.57
1780,927,88,1,3205.91,3205.91
1781,927,62,1,1393.18,1393.18
1782,927,94,5,2828.32,14141.6
1783,927,35,4,4829.88,19319.52
1784,928,76,5,3658.59,18292.95
1785,929,45,1,1330.96,1330.96
1786,929,86,4,1659.66,6638.64
1787,929,92,5,3580.56,17902.8
1788,929,29,5,2982.45,14912.25
1789,930,99,3,175.82,527.46
1790,930,70,4,4935.09,19740.36
1791,930,3,2,3673.37,7346.74
1792,931,23,4,1496.12,5984.48
1793,932,22,1,740.49,740.49
1794,932,41,2,654.09,1308.18
1795,933,2,1,4756.04,4756.04
1796,933,10,3,3554.96,10664.88
1797,933,60,4,1660.39,6641.56
1798,934,94,4,2828.32,11313.28
1799,935,37,3,1557.84,4673.52
1800,936,34,5,4746.98,23734.9
1801,936,17,3,1556.0,4668.0
1802,936,96,3,2494.29,7482.87
1803,937,37,3,1557.84,4673.52
1804,937,22,3,740.49,2221.47
1805,937,29,4,2982.45,11929.8
1806,937,13,2,4170.59,8341.18
1807,938,56,4,4613.28,18453.12
1808,939,8,1,4337.57,4337.57
1809,940,70,3,4935.09,14805.27
1810,941,70,5,4935.09,24675.45
1811,941,21,5,3078.67,15393.35
1812,941,81,3,4322.36,12967.08
1813,942,73,5,77.33,386.65
1814,943,20,2,1491.58,2983.16
1815,943,3,5,3673.37,18366.85
1816,943,46,4,3329.49,13317.96
1817,943,32,2,894.09,1788.18
1818,943,72,5,1033.64,5168.2
1819,944,72,1,1033.64,1033.64
1820,944,88,5,3205.91,16029.55
1821,945,65,4,1440.63,5762.52
1822,946,23,2,1496.12,2992.24
1823,946,43,4,220.22,880.88
1824,946,31,3,3057.35,9172.05
1825,946,7,5,337.51,1687.55
1826,946,83,2,1687.95,3375.9
1827,947,31,1,3057.35,3057.35
1828,948,50,2,965.03,1930.06
1829,948,89,5,4441.7,22208.5
1830,949,74,5,4086.53,20432.65
1831,950,1,3,1903.97,5711.91
1832,950,59,5,273.88,1369.4
1833,950,2,2,4756.04,9512.08
1834,951,4,2,3013.36,6026.72
1835,951,2,1,4756.04,4756.04
1836,951,77,1,3867.79,3867.79
1837,951,95,1,3866.29,3866.29
1838,952,93,5,3815.89,19079.45
1839,953,39,5,3436.95,17184.75
1840,954,58,1,1020.12,1020.12
1841,954,2,5,4756.04,23780.2
1842,955,49,2,2756.22,5512.44
1843,956,33,3,372.01,1116.03
1844,956,17,2,1556.0,3112.0
1845,956,21,2,3078.67,6157.34
1846,956,7,2,337.51,675.02
1847,956,58,3,1020.12,3060.36
1848,957,61,2,1973.95,3947.9
1849,958,73,4,77.33,309.32
1850,958,75,3,3548.94,10646.82
1851,959,76,3,3658.59,10975.77
1852,959,28,1,2595.46,2595.46
1853,960,68,1,4020.88,4020.88
1854,960,59,5,273.88,1369.4
1855,960,39,1,3436.95,3436.95
1856,960,47,1,1592.97,1592.97
1857,961,31,5,3057.35,15286.75
1858,962,79,2,1824.41,3648.82
1859,963,60,2,1660.39,3320.78
1860,964,60,4,1660.39,6641.56
1861,965,96,2,2494.29,4988.58
1862,965,94,4,2828.32,11313.28
1863,965,54,1,4479.4,4479.4
1864,966,74,1,4086.53,4086.53
1865,967,26,4,3936.62,15746.48
1866,968,55,1,3009.6,3009.6
1867,968,88,2,3205.91,6411.82
1868,968,76,4,3658.59,14634.36
1869,968,93,4,3815.89,15263.56
1870,968,1,3,1903.97,5711.91
1871,969,24,4,1863.49,7453.96
1872,969,3,2,3673.37,7346.74
1873,970,33,1,372.01,372.01
1874,971,17,5,1556.0,7780.0
1875,971,80,5,623.55,3117.75
1876,971,24,1,1863.49,1863.49
1877,971,45,1,1330.96,1330.96
1878,972,4,3,3013.36,9040.08
1879,972,30,4,279.93,1119.72
1880,972,28,5,2595.46,12977.3
1881,972,18,5,2647.54,13237.7
1882,972,37,5,1557.84,7789.2
1883,973,10,5,3554.96,17774.8
1884,974,42,1,2501.13,2501.13
1885,974,28,2,2595.46,5190.92
1886,975,62,5,1393.18,6965.9
1887,975,47,1,1592.97,1592.97
1888,976,81,2,4322.36,8644.72
1889,976,67,2,747.57,1495.14
1890,977,67,1,747.57,747.57
1891,977,52,2,3886.91,7773.82
1892,977,13,1,4170.59,4170.59
1893,978,33,2,372.01,744.02
1894,979,67,2,747.57,1495.14
1895,980,54,4,4479.4,17917.6
1896,981,66,1,2736.35,2736.35
1897,982,79,5,1824.41,9122.05
1898,983,28,4,2595.46,10381.84
1899,983,35,4,4829.88,19319.52
1900,984,89,4,4441.7,17766.8
1901,985,24,3,1863.49,5590.47
1902,985,1,2,1903.97,3807.94
1903,985,87,2,3661.55,7323.1
1904,985,47,3,1592.97,4778.91
1905,986,6,1,822.17,822.17
1906,986,86,5,1659.66,8298.3
1907,986,71,5,3872.61,19363.05
1908,986,98,3,2166.33,6498.99
1909,986,13,2,4170.59,8341.18
1910,987,86,4,1659.66,6638.64
1911,987,70,4,4935.09,19740.36
1912,987,34,4,4746.98,18987.92
1913,988,87,3,3661.55,10984.65
1914,989,89,5,4441.7,22208.5
1915,989,27,1,1038.39,1038.39
1916,989,63,5,4152.25,20761.25
1917,990,96,2,2494.29,4988.58
1918,991,28,3,2595.46,7786.38
1919,991,19,1,2188.13,2188.13
1920,992,90,1,2387.46,2387.46
1921,993,43,3,220.22,660.66
1922,993,18,5,2647.54,13237.7
1923,993,52,4,3886.91,15547.64
1924,993,61,3,1973.95,5921.85
1925,993,29,5,2982.45,14912.25
1926,994,54,5,4479.4,22397.0
1927,994,45,3,1330.96,3992.88
1928,994,32,4,894.09,3576.36
1929,995,81,2,4322.36,8644.72
1930,996,36,4,4051.57,16206.28
1931,996,63,2,4152.25,8304.5
1932,996,43,3,220.22,660.66
1933,997,18,2,2647.54,5295.08
1934,998,4,3,3013.36,9040.08
1935,998,23,2,1496.12,2992.24
1936,999,63,1,4152.25,4152.25
1937,999,72,1,1033.64,1033.64
1938,999,88,3,3205.91,9617.73
1939,1000,74,3,4086.53,12259.59
1940,1000,50,2,965.03,1930.06
1941,1001,54,3,4479.4,13438.2
1942,1002,36,5,4051.57,20257.85
1943,1002,37,1,1557.84,1557.84
1944,1002,42,4,2501.13,10004.52
1945,1002,4,3,3013.36,9040.08
1946,1003,35,5,4829.88,24149.4
1947,1003,26,2,3936.62,7873.24
1948,1004,26,3,3936.62,11809.86
1949,1005,67,1,747.57,747.57
1950,1005,6,5,822.17,4110.85
1951,1006,27,4,1038.39,4153.56
1952,1006,13,4,4170.59,16682.36
1953,1006,58,3,1020.12,3060.36
1954,1006,40,3,2228.75,6686.25
1955,1007,59,1,273.88,273.88
1956,1008,100,4,584.06,2336.24
1957,1008,8,1,4337.57,4337.57
1958,1008,96,3,2494.29,7482.87
1959,1009,72,1,1033.64,1033.64
1960,1010,51,5,4849.44,24247.2
1961,1011,44,4,4551.14,18204.56
1962,1012,63,1,4152.25,4152.25
1963,1013,92,5,3580.56,17902.8
1964,1014,2,4,4756.04,19024.16
1965,1014,18,3,2647.54,7942.62
1966,1014,43,2,220.22,440.44
1967,1014,64,4,1815.93,7263.72
1968,1014,72,1,1033.64,1033.64
1969,1015,61,5,1973.95,9869.75
1970,1015,83,1,1687.95,1687.95
1971,1015,12,3,4851.05,14553.15
1972,1015,98,1,2166.33,2166.33
1973,1016,58,1,1020.12,1020.12
1974,1017,53,4,4700.52,18802.08
1975,1017,16,3,957.85,2873.55
1976,1017,68,3,4020.88,12062.64
1977,1018,52,3,3886.91,11660.73
1978,1019,3,5,3673.37,18366.85
1979,1020,14,4,1101.08,4404.32
1980,1020,39,5,3436.95,17184.75
1981,1020,97,1,2637.53,2637.53
1982,1021,27,4,1038.39,4153.56
1983,1022,38,1,533.48,533.48
1984,1023,81,5,4322.36,21611.8
1985,1023,35,1,4829.88,4829.88
1986,1023,89,1,4441.7,4441.7
1987,1024,37,1,1557.84,1557.84
1988,1025,29,3,2982.45,8947.35
1989,1026,73,4,77.33,309.32
1990,1026,18,2,2647.54,5295.08
1991,1026,44,2,4551.14,9102.28
1992,1027,67,3,747.57,2242.71
1993,1028,2,5,4756.04,23780.2
1994,1028,41,1,654.09,654.09
1995,1028,87,1,3661.55,3661.55
1996,1029,36,1,4051.57,4051.57
1997,1030,46,3,3329.49,9988.47
1998,1031,21,3,3078.67,9236.01
1999,1032,52,4,3886.91,15547.64
2000,1032,66,3,2736.35,8209.05
2001,1033,75,2,3548.94,7097.88
2002,1033,72,5,1033.64,5168.2
2003,1034,15,2,950.03,1900.06
2004,1035,28,2,2595.46,5190.92
2005,1036,22,4,740.49,2961.96
2006,1036,63,4,4152.25,16609.0
2007,1036,21,1,3078.67,3078.67
2008,1037,49,2,2756.22,5512.44
2009,1037,23,5,1496.12,7480.6
2010,1038,70,4,4935.09,19740.36
2011,1039,2,3,4756.04,14268.12
2012,1039,68,4,4020.88,16083.52
2013,1039,8,2,4337.57,8675.14
2014,1039,71,1,3872.61,3872.61
2015,1039,45,3,1330.96,3992.88
2016,1040,29,1,2982.45,2982.45
2017,1040,13,3,4170.59,12511.77
2018,1040,58,5,1020.12,5100.6
2019,1041,28,2,2595.46,5190.92
2020,1041,80,2,623.55,1247.1
2021,1041,3,1,3673.37,3673.37
2022,1042,52,4,3886.91,15547.64
2023,1043,100,1,584.06,584.06
2024,1044,94,4,2828.32,11313.28
2025,1044,46,4,3329.49,13317.96
2026,1045,20,1,1491.58,1491.58
2027,1046,39,5,3436.95,17184.75
2028,1047,63,5,4152.25,20761.25
2029,1047,44,3,4551.14,13653.42
2030,1047,43,3,220.22,660.66
2031,1048,77,2,3867.79,7735.58
2032,1048,79,5,1824.41,9122.05
2033,1049,49,2,2756.22,5512.44
2034,1050,35,3,4829.88,14489.64
2035,1051,4,4,3013.36,12053.44
2036,1052,20,5,1491.58,7457.9
2037,1052,62,2,1393.18,2786.36
2038,1052,37,4,1557.84,6231.36
2039,1053,12,3,4851.05,14553.15
2040,1054,90,3,2387.46,7162.38
2041,1055,87,5,3661.55,18307.75
2042,1055,70,1,4935.09,4935.09
2043,1055,9,2,3025.52,6051.04
2044,1055,32,4,894.09,3576.36
2045,1055,56,1,4613.28,4613.28
2046,1056,59,2,273.88,547.76
2047,1056,67,1,747.57,747.57
2048,1057,27,2,1038.39,2076.78
2049,1057,55,3,3009.6,9028.8
2050,1057,77,1,3867.79,3867.79
2051,1057,17,4,1556.0,6224.0
2052,1058,82,4,3135.33,12541.32
2053,1058,44,3,4551.14,13653.42
2054,1059,71,5,3872.61,19363.05
2055,1060,87,4,3661.55,14646.2
2056,1061,75,4,3548.94,14195.76
2057,1062,35,5,4829.88,24149.4
2058,1062,2,3,4756.04,14268.12
2059,1063,57,3,488.04,1464.12
2060,1064,21,1,3078.67,3078.67
2061,1065,97,4,2637.53,10550.12
2062,1065,57,2,488.04,976.08
2063,1066,6,4,822.17,3288.68
2064,1067,92,3,3580.56,10741.68
2065,1068,6,4,822.17,3288.68
2066,1068,42,5,2501.13,12505.65
2067,1069,56,1,4613.28,4613.28
2068,1070,48,1,2624.34,2624.34
2069,1070,16,2,957.85,1915.7
2070,1071,29,1,2982.45,2982.45
2071,1072,89,2,4441.7,8883.4
2072,1072,77,1,3867.79,3867.79
2073,1073,51,3,4849.44,14548.32
2074,1073,72,2,1033.64,2067.28
2075,1074,40,4,2228.75,8915.0
2076,1074,79,4,1824.41,7297.64
2077,1074,27,4,1038.39,4153.56
2078,1074,67,1,747.57,747.57
2079,1075,10,3,3554.96,10664.88
2080,1076,43,2,220.22,440.44
2081,1077,37,3,1557.84,4673.52
2082,1077,61,3,1973.95,5921.85
2083,1077,8,5,4337.57,21687.85
2084,1078,66,1,2736.35,2736.35
2085,1079,92,5,3580.56,17902.8
2086,1080,62,5,1393.18,6965.9
2087,1080,57,4,488.04,1952.16
2088,1080,50,3,965.03,2895.09
2089,1080,29,2,2982.45,5964.9
2090,1081,66,1,2736.35,2736.35
2091,1082,32,3,894.09,2682.27
2092,1083,79,2,1824.41,3648.82
2093,1083,60,1,1660.39,1660.39
2094,1083,54,4,4479.4,17917.6
2095,1083,22,4,740.49,2961.96
2096,1084,14,2,1101.08,2202.16
2097,1085,92,1,3580.56,3580.56
2098,1085,9,2,3025.52,6051.04
2099,1085,29,1,2982.45,2982.45
2100,1085,26,5,3936.62,19683.1
2101,1085,27,3,1038.39,3115.17
2102,1086,35,5,4829.88,24149.4
2103,1086,30,1,279.93,279.93
2104,1086,19,4,2188.13,8752.52
2105,1086,53,2,4700.52,9401.04
2106,1086,73,4,77.33,309.32
2107,1087,82,1,3135.33,3135.33
2108,1088,46,3,3329.49,9988.47
2109,1088,35,2,4829.88,9659.76
2110,1089,32,2,894.09,1788.18
2111,1089,52,2,3886.91,7773.82
2112,1090,24,1,1863.49,1863.49
2113,1090,45,3,1330.96,3992.88
2114,1090,57,3,488.04,1464.12
2115,1091,80,3,623.55,1870.65
2116,1092,12,3,4851.05,14553.15
2117,1092,70,4,4935.09,19740.36
2118,1092,14,3,1101.08,3303.24
2119,1092,71,3,3872.61,11617.83
2120,1092,27,4,1038.39,4153.56
2121,1093,71,3,3872.61,11617.83
2122,1094,69,3,419.03,1257.09
2123,1095,82,5,3135.33,15676.65
2124,1095,5,4,822.29,3289.16
2125,1095,66,1,2736.35,2736.35
2126,1095,70,3,4935.09,14805.27
2127,1096,8,1,4337.57,4337.57
2128,1096,83,2,1687.95,3375.9
2129,1097,31,2,3057.35,6114.7
2130,1097,9,2,3025.52,6051.04
2131,1097,29,3,2982.45,8947.35
2132,1097,100,4,584.06,2336.24
2133,1097,2,1,4756.04,4756.04
2134,1098,45,4,1330.96,5323.84
2135,1099,37,1,1557.84,1557.84
2136,1100,87,4,3661.55,14646.2
2137,1101,51,3,4849.44,14548.32
2138,1101,33,5,372.01,1860.05
2139,1102,6,4,822.17,3288.68
2140,1102,85,5,1589.36,7946.8
2141,1102,19,2,2188.13,4376.26
2142,1102,73,3,77.33,231.99
2143,1103,68,3,4020.88,12062.64
2144,1103,95,3,3866.29,11598.87
2145,1103,79,4,1824.41,7297.64
2146,1103,51,5,4849.44,24247.2
2147,1104,100,3,584.06,1752.18
2148,1105,88,1,3205.91,3205.91
2149,1106,33,3,372.01,1116.03
2150,1106,74,5,4086.53,20432.65
2151,1107,2,4,4756.04,19024.16
2152,1108,45,3,1330.96,3992.88
2153,1108,91,3,641.99,1925.97
2154,1109,63,1,4152.25,4152.25
2155,1110,40,2,2228.75,4457.5
2156,1111,82,2,3135.33,6270.66
2157,1112,28,3,2595.46,7786.38
2158,1112,76,5,3658.59,18292.95
2159,1113,23,2,1496.12,2992.24
2160,1113,88,3,3205.91,9617.73
2161,1114,42,1,2501.13,2501.13
2162,1115,57,1,488.04,488.04
2163,1115,80,4,623.55,2494.2
2164,1115,2,1,4756.04,4756.04
2165,1116,88,5,3205.91,16029.55
2166,1117,67,4,747.57,2990.28
2167,1118,47,4,1592.97,6371.88
2168,1119,3,1,3673.37,3673.37
2169,1120,55,2,3009.6,6019.2
2170,1121,72,3,1033.64,3100.92
2171,1122,78,5,416.52,2082.6
2172,1122,77,5,3867.79,19338.95
2173,1122,75,2,3548.94,7097.88
2174,1123,27,3,1038.39,3115.17
2175,1123,87,2,3661.55,7323.1
2176,1123,64,2,1815.93,3631.86
2177,1123,25,4,2307.55,9230.2
2178,1123,88,5,3205.91,16029.55
2179,1124,78,3,416.52,1249.56
2180,1124,41,2,654.09,1308.18
2181,1124,9,1,3025.52,3025.52
2182,1124,100,4,584.06,2336.24
2183,1125,43,2,220.22,440.44
2184,1125,40,4,2228.75,8915.0
2185,1125,73,4,77.33,309.32
2186,1125,42,4,2501.13,10004.52
2187,1126,46,1,3329.49,3329.49
2188,1126,25,3,2307.55,6922.65
2189,1126,52,3,3886.91,11660.73
2190,1126,53,5,4700.52,23502.6
2191,1126,30,3,279.93,839.79
2192,1127,13,4,4170.59,16682.36
2193,1128,31,3,3057.35,9172.05
2194,1128,91,5,641.99,3209.95
2195,1129,90,2,2387.46,4774.92
2196,1130,21,4,3078.67,12314.68
2197,1131,59,3,273.88,821.64
2198,1131,84,3,364.61,1093.83
2199,1132,58,5,1020.12,5100.6
2200,1133,12,4,4851.05,19404.2
2201,1133,77,5,3867.79,19338.95
2202,1133,15,2,950.03,1900.06
2203,1133,93,4,3815.89,15263.56
2204,1134,33,4,372.01,1488.04
2205,1134,81,1,4322.36,4322.36
2206,1134,14,2,1101.08,2202.16
2207,1135,9,3,3025.52,9076.56
2208,1135,46,5,3329.49,16647.45
2209,1136,57,3,488.04,1464.12
2210,1136,3,4,3673.37,14693.48
2211,1136,46,3,3329.49,9988.47
2212,1136,15,4,950.03,3800.12
2213,1137,20,4,1491.58,5966.32
2214,1138,58,5,1020.12,5100.6
2215,1139,90,4,2387.46,9549.84
2216,1140,7,2,337.51,675.02
2217,1141,64,3,1815.93,5447.79
2218,1141,40,2,2228.75,4457.5
2219,1142,59,3,273.88,821.64
2220,1142,89,2,4441.7,8883.4
2221,1143,9,5,3025.52,15127.6
2222,1143,55,3,3009.6,9028.8
2223,1144,78,4,416.52,1666.08
2224,1145,13,1,4170.59,4170.59
2225,1146,25,5,2307.55,11537.75
2226,1147,41,1,654.09,654.09
2227,1148,100,3,584.06,1752.18
2228,1149,66,1,2736.35,2736.35
2229,1149,39,3,3436.95,10310.85
2230,1149,27,5,1038.39,5191.95
2231,1150,54,3,4479.4,13438.2
2232,1151,58,3,1020.12,3060.36
2233,1151,28,1,2595.46,2595.46
2234,1152,52,5,3886.91,19434.55
2235,1153,45,1,1330.96,1330.96
2236,1153,39,2,3436.95,6873.9
2237,1154,41,5,654.09,3270.45
2238,1154,76,4,3658.59,14634.36
2239,1155,19,2,2188.13,4376.26
2240,1156,64,3,1815.93,5447.79
2241,1157,84,1,364.61,364.61
2242,1157,96,4,2494.29,9977.16
2243,1158,24,2,1863.49,3726.98
2244,1158,18,1,2647.54,2647.54
2245,1159,46,2,3329.49,6658.98
2246,1160,16,1,957.85,957.85
2247,1160,17,5,1556.0,7780.0
2248,1161,65,2,1440.63,2881.26
2249,1162,98,1,2166.33,2166.33
2250,1163,81,4,4322.36,17289.44
2251,1163,94,4,2828.32,11313.28
2252,1163,61,1,1973.95,1973.95
2253,1164,25,3,2307.55,6922.65
2254,1164,90,4,2387.46,9549.84
2255,1164,26,4,3936.62,15746.48
2256,1164,17,2,1556.0,3112.0
2257,1165,29,5,2982.45,14912.25
2258,1165,52,3,3886.91,11660.73
2259,1165,99,5,175.82,879.1
2260,1166,21,5,3078.67,15393.35
2261,1166,70,1,4935.09,4935.09
2262,1167,59,1,273.88,273.88
2263,1168,84,2,364.61,729.22
2264,1169,59,5,273.88,1369.4
2265,1170,57,4,488.04,1952.16
2266,1171,93,1,3815.89,3815.89
2267,1172,84,4,364.61,1458.44
2268,1172,62,3,1393.18,4179.54
2269,1172,58,3,1020.12,3060.36
2270,1172,100,4,584.06,2336.24
2271,1172,40,4,2228.75,8915.0
2272,1173,74,1,4086.53,4086.53
2273,1173,84,4,364.61,1458.44
2274,1174,34,4,4746.98,18987.92
2275,1175,6,3,822.17,2466.51
2276,1176,26,5,3936.62,19683.1
2277,1177,20,5,1491.58,7457.9
2278,1178,44,5,4551.14,22755.7
